from_totally_fake_account,total_amount
39498.0,15991.229999999978
39511.0,21452.34000000003
39518.0,18755.030000000006
39521.0,32979.50000000008
39527.0,23480.680000000033
39540.0,20046.18
39543.0,28735.530000000228
39555.0,27478.270000000044
39565.0,21506.000000000025
39566.0,34791.82000000031
39567.0,19250.58
39577.0,30645.169999999987
39589.0,26087.740000000027
39595.0,19271.82000000002
39596.0,20502.03000000009
39597.0,22966.340000000113
39605.0,31443.170000000067
39618.0,20176.919999999995
39637.0,19770.930000000015
39676.0,19877.57000000001
39680.0,9787.879999999985
39683.0,24615.35000000017
39688.0,22725.49000000001
39690.0,17490.84999999998
39698.0,19079.549999999996
39706.0,19742.52000000005
39707.0,28694.529999999995
39733.0,34799.46000000007
39736.0,16892.93999999999
39739.0,17651.579999999998
39754.0,16604.09999999999
39779.0,31388.08000000008
39780.0,21835.250000000004
39782.0,19002.600000000013
39803.0,22319.350000000104
39817.0,21349.02
39829.0,17372.26
39834.0,31395.620000000057
39841.0,20316.270000000022
39877.0,33638.34000000007
39906.0,18904.48
39927.0,19092.63000000001
39937.0,20715.900000000027
39945.0,31750.02000000004
39953.0,41122.14000000025
39956.0,33136.24000000023
39970.0,30766.950000000077
39989.0,13270.589999999995
39993.0,20606.060000000012
40047.0,32162.050000000057
40051.0,16486.199999999997
40054.0,18963.51000000002
40080.0,28234.760000000006
40083.0,16579.929999999993
40106.0,20356.380000000012
40131.0,32661.370000000228
40136.0,15240.219999999992
40137.0,22072.260000000028
40141.0,31957.500000000076
40160.0,32216.310000000092
40207.0,17773.589999999997
40225.0,33686.26000000022
40243.0,16638.119999999995
40246.0,19756.300000000003
40249.0,19827.87000000001
40254.0,29492.31000000001
40288.0,20694.580000000016
40289.0,15718.449999999992
40308.0,19502.84000000001
40321.0,23117.750000000113
40331.0,25809.03000000005
40356.0,17005.07999999999
40367.0,18533.960000000003
40371.0,18456.719999999998
40373.0,16180.619999999964
40392.0,14054.219999999943
40396.0,17661.43999999999
40407.0,26478.16000000016
40409.0,21733.120000000097
40444.0,17892.049999999992
40451.0,33839.99000000005
40454.0,17084.869999999984
40456.0,27431.490000000053
40459.0,31298.94000000019
40461.0,15260.219999999978
40474.0,27149.250000000044
40494.0,21335.210000000032
40521.0,20153.400000000078
40532.0,22187.350000000122
40536.0,35223.120000000075
40538.0,36668.87000000025
40565.0,30531.180000000004
40576.0,35595.210000000174
40598.0,17707.120000000003
40602.0,19728.760000000017
40610.0,35393.82000000028
40634.0,21116.740000000013
40636.0,15911.54999999998
40644.0,21560.80000000008
40665.0,35084.14000000029
40679.0,30392.81000000006
40683.0,17881.61000000003
40695.0,31581.180000000055
40706.0,22757.320000000014
40716.0,26259.510000000046
40735.0,34788.010000000235
40739.0,19443.02000000001
40745.0,16765.669999999976
40752.0,16938.479999999985
40771.0,16080.519999999951
40775.0,24090.59000000014
40827.0,19351.330000000013
40828.0,17725.53999999997
40829.0,32575.360000000022
40836.0,22255.32000000011
40895.0,18994.940000000006
40896.0,21168.51999999998
40901.0,32483.84000000027
40903.0,22933.03000000005
40913.0,21944.160000000084
40921.0,22957.73000000004
40926.0,17575.75000000001
40933.0,17988.589999999993
40940.0,29359.7500000002
40951.0,23195.420000000107
40953.0,36688.940000000235
40959.0,21053.730000000025
40965.0,16412.91999999999
40966.0,15645.869999999999
41000.0,16619.479999999996
41027.0,14285.089999999951
41032.0,17023.329999999994
41042.0,31517.15000000022
41067.0,23252.320000000112
41075.0,37394.670000000064
41088.0,22787.34000000014
41093.0,19768.89000000003
41100.0,16071.689999999988
41113.0,30724.63000000002
41130.0,22253.2900000001
41138.0,28766.910000000233
41147.0,12210.099999999991
41165.0,14025.679999999997
41170.0,15905.819999999989
41202.0,18229.33000000001
41205.0,22074.670000000096
41230.0,19291.88000000004
41238.0,32107.15000000023
41275.0,18299.069999999996
41283.0,28634.410000000087
41304.0,19046.92000000002
41347.0,14346.789999999999
41359.0,13113.769999999957
41360.0,16902.18999999999
41369.0,31981.820000000018
41378.0,11293.159999999993
41386.0,16088.299999999992
41401.0,30026.05000000025
41404.0,21837.04000000001
41434.0,20689.370000000068
41458.0,26532.590000000015
41463.0,16461.67999999999
41467.0,17364.169999999966
41469.0,28883.31
41487.0,15034.06999999998
41495.0,36769.509999999995
41505.0,25257.600000000184
41513.0,22215.80000000007
41518.0,16662.609999999997
41523.0,12712.05
41545.0,30122.930000000204
41560.0,30988.120000000075
41588.0,33234.840000000055
41590.0,27637.330000000005
41594.0,11040.029999999973
41621.0,18619.919999999995
41657.0,18698.82999999999
41682.0,25751.480000000014
41688.0,17155.33999999999
41707.0,22447.140000000105
41718.0,35590.81000000028
41750.0,16969.440000000006
41784.0,22934.6200000001
41792.0,25992.929999999997
41816.0,33445.99000000008
41830.0,20700.080000000034
41833.0,26561.170000000224
41846.0,20556.020000000037
41864.0,22477.23000000007
41865.0,15835.639999999998
41873.0,20237.81000000009
41889.0,22891.57000000004
41893.0,14002.35
41936.0,12904.720000000003
41950.0,16343.059999999992
41952.0,18528.39000000003
41967.0,11866.609999999999
41980.0,33667.60000000017
41986.0,24070.159999999993
41988.0,19964.640000000018
42023.0,18880.460000000017
42026.0,19956.090000000037
42040.0,30508.42000000006
42056.0,27898.020000000073
42065.0,15020.449999999995
42085.0,36254.54000000005
42102.0,21826.710000000017
42104.0,11536.639999999989
42134.0,21234.380000000074
42141.0,19880.34000000003
42143.0,20049.350000000002
42172.0,15221.889999999989
42193.0,19638.399999999998
42196.0,17070.559999999994
42247.0,18764.87000000001
42289.0,27779.260000000013
42294.0,24200.140000000032
42296.0,20867.040000000085
42309.0,18638.370000000054
42313.0,25989.61000000005
42323.0,21130.110000000095
42329.0,36899.11000000027
42347.0,11622.099999999999
42360.0,25330.29000000004
42371.0,41698.46000000024
42383.0,21868.770000000088
42394.0,31538.91000000011
42415.0,14380.839999999991
42418.0,27235.960000000003
42463.0,26669.10000000008
42484.0,34566.74000000013
42495.0,29128.730000000018
42497.0,23421.78000000004
42509.0,10831.159999999933
42541.0,38415.7100000002
42551.0,18536.389999999996
42587.0,37754.460000000065
42595.0,27711.540000000074
42603.0,19319.08000000001
42611.0,15757.050000000005
42616.0,21880.330000000085
42621.0,29900.99000000006
42638.0,19587.930000000008
42644.0,26109.92000000002
42665.0,30792.86000000006
42673.0,34687.770000000004
42725.0,27900.280000000057
42740.0,33590.890000000254
42749.0,30398.579999999994
42773.0,33064.92000000002
42792.0,25652.52000000007
42842.0,17917.15
42851.0,18474.199999999997
42858.0,34220.210000000094
42867.0,31237.21
42885.0,20229.79000000003
42900.0,14218.300000000003
42922.0,19600.99
42936.0,18490.780000000006
42951.0,33038.650000000314
42959.0,16345.069999999996
42977.0,18718.74000000002
42981.0,16579.140000000003
42991.0,22211.540000000135
42992.0,25002.630000000187
42994.0,16782.720000000005
43010.0,21243.01000000003
43016.0,13586.999999999996
43021.0,31467.730000000083
43029.0,31570.590000000007
43036.0,34121.93000000009
43089.0,20521.670000000075
43106.0,22590.90000000007
43109.0,34858.80000000004
43115.0,30472.350000000213
43130.0,39310.44000000007
43141.0,34948.300000000294
43157.0,17002.429999999975
43163.0,28551.23000000005
43194.0,33882.89000000024
43198.0,22118.110000000117
43215.0,21867.82000000002
43217.0,23384.700000000004
43221.0,30447.470000000085
43241.0,33385.6500000001
43248.0,20098.56000000002
43249.0,31303.490000000216
43281.0,30196.95000000023
43295.0,19925.920000000027
43313.0,30182.150000000267
43340.0,17555.80999999999
43357.0,21531.420000000035
43369.0,26662.330000000165
43379.0,22905.02000000012
43380.0,26262.900000000012
43398.0,21015.890000000043
43424.0,35551.15000000006
43432.0,18366.640000000014
43441.0,18258.780000000006
43447.0,19608.680000000026
43463.0,32243.72000000003
43470.0,17944.34
43485.0,16866.659999999974
43487.0,17657.55999999998
43489.0,16320.479999999989
43504.0,25449.100000000057
43522.0,17852.7
43524.0,31115.630000000227
43550.0,15611.819999999985
43594.0,19676.07000000001
43595.0,29992.72000000021
43599.0,20760.729999999996
43602.0,35365.740000000245
43611.0,22809.39000000005
43621.0,31575.360000000084
43637.0,32354.620000000054
43657.0,31811.150000000052
43659.0,31582.970000000056
43668.0,30675.620000000057
43675.0,16513.71999999999
43681.0,29088.63000000006
43747.0,39660.41000000004
43775.0,14409.17999999999
43792.0,32281.25000000008
43810.0,18848.330000000013
43814.0,21339.36000000001
43839.0,16075.670000000002
43844.0,24592.909999999996
43858.0,19890.510000000013
43868.0,17475.149999999994
43870.0,23776.8800000001
43875.0,29378.09000000024
43877.0,30148.01000000008
43896.0,18253.690000000013
43902.0,31866.37000000002
43904.0,18455.9
43924.0,32155.23000000007
43946.0,17885.560000000005
43947.0,13674.669999999936
43966.0,34292.46000000009
43977.0,19876.35000000009
43998.0,15844.46999999996
44005.0,24110.310000000012
44012.0,29644.320000000094
44034.0,28907.140000000247
44047.0,27124.75000000006
44049.0,17652.040000000008
44057.0,16682.14999999999
44068.0,22648.940000000002
44069.0,25920.43000000017
44089.0,25679.80000000004
44096.0,26082.810000000012
44102.0,16987.84999999998
44107.0,26109.290000000048
44121.0,17402.969999999998
44128.0,13324.019999999979
44131.0,16713.84999999996
44133.0,19110.640000000043
44155.0,26012.610000000066
44159.0,21700.340000000135
44174.0,14579.909999999985
44189.0,21420.49000000005
44210.0,17864.27
44252.0,19740.340000000044
44269.0,32613.600000000035
44320.0,38611.20000000024
44336.0,15153.959999999992
44346.0,22672.37000000004
44350.0,24906.56000000019
44370.0,21688.340000000062
44378.0,30728.960000000065
44380.0,21831.390000000083
44394.0,18510.55000000003
44423.0,30616.970000000012
44432.0,24011.010000000184
44435.0,18507.91
44457.0,17061.52999999997
44472.0,29736.600000000053
44474.0,11374.919999999976
44480.0,27966.15000000002
44483.0,12728.64999999999
44491.0,14358.589999999986
44497.0,17410.509999999987
44506.0,26498.430000000044
44517.0,17821.220000000012
44533.0,31570.640000000065
44543.0,12255.10999999998
44563.0,17257.6
44592.0,17311.289999999964
44608.0,31441.130000000267
44619.0,30593.640000000076
44635.0,27520.640000000083
44648.0,28371.330000000064
44661.0,23872.010000000057
44678.0,32925.23000000027
44724.0,21169.93000000002
44747.0,30287.75000000006
44768.0,16983.740000000005
44779.0,30070.620000000246
44813.0,16315.749999999989
44820.0,19145.050000000007
44847.0,26831.990000000016
44863.0,18068.77000000001
44868.0,23394.220000000052
44888.0,25188.55000000005
44892.0,17915.439999999995
44898.0,20419.84000000008
44910.0,30852.490000000045
44938.0,22580.680000000048
44968.0,27440.000000000047
44974.0,23143.220000000063
44990.0,19934.740000000023
44992.0,14258.29999999999
45000.0,19096.88
45017.0,13715.649999999985
45028.0,18470.379999999997
45037.0,22147.450000000066
45039.0,15515.569999999982
45069.0,31869.590000000087
45079.0,17877.99000000001
45087.0,19929.45000000007
45092.0,23050.110000000128
45093.0,36857.92000000025
45096.0,20549.080000000078
45102.0,17091.109999999993
45106.0,17898.45000000002
45115.0,20005.180000000004
45140.0,31385.390000000018
45149.0,19259.230000000032
45161.0,19520.13000000001
45164.0,26070.69000000007
45165.0,15619.469999999961
45199.0,35070.95999999999
45207.0,16936.899999999983
45208.0,17595.06999999998
45214.0,14661.119999999986
45219.0,16841.049999999996
45230.0,34128.86000000008
45237.0,33165.08000000026
45282.0,24432.949999999997
45292.0,22997.79000000015
45295.0,15548.879999999992
45309.0,17796.319999999992
45311.0,28802.30000000001
45331.0,21432.910000000116
45334.0,32013.030000000006
45355.0,16641.95
45375.0,16207.109999999988
45421.0,32280.06000000005
45432.0,24536.33000000013
45454.0,17825.59999999999
45476.0,31831.50000000003
45477.0,17180.919999999973
45481.0,20264.370000000024
45487.0,13537.65
45512.0,23651.770000000015
45518.0,15868.869999999986
45528.0,21173.85000000009
45549.0,16875.27999999997
45550.0,36420.38000000004
45553.0,30734.08000000009
45570.0,19131.770000000015
45582.0,31605.450000000023
45599.0,21634.40000000002
45606.0,14761.089999999998
45620.0,18457.710000000003
45627.0,13051.589999999998
45642.0,14239.369999999994
45648.0,19441.91000000003
45685.0,19296.020000000044
45692.0,13554.199999999984
45700.0,32783.41000000027
45702.0,29643.71000000007
45705.0,19073.18000000001
45712.0,22232.600000000035
45728.0,18762.140000000007
45745.0,13648.97999999994
45748.0,18333.150000000012
45772.0,23874.120000000014
45774.0,31069.120000000083
45799.0,31686.090000000062
45800.0,19524.120000000028
45821.0,26011.910000000036
45835.0,16343.77999999998
45836.0,33178.26000000008
45850.0,22874.790000000055
45857.0,40808.060000000245
45890.0,18286.31000000002
45895.0,29886.540000000026
45901.0,21866.470000000012
45906.0,20737.820000000014
45909.0,25417.430000000077
45915.0,17541.279999999984
45917.0,38390.37000000027
45924.0,29790.13000000001
45945.0,21372.35000000001
45952.0,24512.420000000107
45979.0,21040.800000000017
45980.0,17872.750000000004
46060.0,13779.62999999999
46071.0,27850.570000000032
46074.0,20371.900000000074
46088.0,20439.040000000023
46122.0,13593.349999999997
46129.0,20650.150000000038
46131.0,30095.900000000183
46134.0,20226.500000000022
46143.0,33633.840000000244
46150.0,22245.27000000012
46161.0,21609.749999999996
46184.0,30694.12999999999
46185.0,33866.690000000075
46217.0,16769.519999999993
46234.0,19966.390000000018
46268.0,23194.350000000035
46315.0,26644.840000000022
46317.0,17850.919999999995
46319.0,19869.4
46343.0,16461.859999999986
46351.0,20229.960000000006
46358.0,29621.730000000243
46376.0,24130.920000000024
46400.0,13090.179999999986
46411.0,28121.160000000044
46412.0,39799.98000000005
46413.0,19843.05000000001
46421.0,23969.11000000009
46451.0,21939.26000000003
46494.0,31230.10000000007
46507.0,18492.10000000002
46516.0,16877.27999999997
46519.0,19974.27000000003
46537.0,14386.77999999999
46538.0,21826.489999999998
46539.0,18865.549999999996
46540.0,31261.28000000009
46545.0,18105.44
46548.0,19524.980000000007
46551.0,19132.85000000001
46556.0,17113.459999999985
46557.0,24895.28000000004
46565.0,15311.599999999942
46578.0,31411.64000000026
46580.0,17177.609999999993
46591.0,18888.52000000002
46605.0,22473.360000000044
46609.0,16786.63999999998
46610.0,20327.680000000022
46616.0,16211.499999999995
46633.0,27274.96
46638.0,15955.99
46642.0,24095.550000000032
46656.0,14288.580000000002
46660.0,14680.419999999987
46700.0,17838.57
46707.0,18632.840000000033
46710.0,20471.40000000002
46714.0,28517.21000000008
46722.0,34051.63000000003
46724.0,17390.069999999992
46727.0,37988.78000000024
46740.0,24775.780000000035
46759.0,28753.85000000008
46779.0,21440.400000000023
46788.0,30150.99000000021
46796.0,16640.47
46799.0,21273.44000000012
46802.0,32136.130000000197
