account,transaction,income_count,expense_count
92721,-1438.0900000000008,0,121
92175,-1684.05,0,111
46422,86.5,15,0
43369,-3521.2999999999993,0,219
17360,-1257.7700000000004,0,107
73953,-1902.5900000000001,0,142
29264,-1900.8400000000004,0,136
100805,-983.3299999999998,0,84
66200,-2645.59,0,128
36540,-1565.19,0,109
47140,-1970.110000000001,0,133
46779,-2198.690000000001,0,112
81218,-1413.8700000000013,0,212
18161,-1825.76,0,98
3694,-1860.5500000000002,0,109
75501,-1800.1000000000013,0,197
100159,-1858.740000000002,0,158
94497,-2078.8200000000006,0,108
63380,113.22,16,0
55772,-1366.370000000002,0,147
62047,-1611.9900000000005,0,102
63927,-1509.93,0,133
41275,-1508.4400000000007,0,93
78110,-1384.9600000000012,0,153
78110,66.4,13,0
55586,-3110.5999999999995,0,116
29141,-1545.7200000000005,0,107
98847,-1808.940000000001,0,144
5412,-2545.34,0,112
25240,-2800.070000000001,0,137
100324,-1325.0400000000002,0,127
97728,-1698.5100000000004,0,99
9186,-1454.6400000000015,0,146
57079,-2280.7999999999997,0,121
51989,-1725.3600000000008,0,158
86698,-1488.7,0,112
97867,-1293.4700000000003,0,110
20148,-2778.38,0,116
57450,-1714.6300000000026,0,173
60919,-1502.1099999999997,0,86
45008,104.65,18,0
6406,-5265.7,0,188
22345,-1896.8600000000004,0,92
6406,128.75,23,0
24931,-2645.4900000000002,0,112
4403,-1437.2200000000005,0,124
68037,-1489.5100000000002,0,96
27887,-1816.9100000000005,0,151
68037,65.9,13,0
78673,-1875.1500000000017,0,165
54728,-2033.000000000001,0,123
59631,-2009.6900000000003,0,110
71763,-3590.360000000001,0,95
59846,-2131.2400000000007,0,104
62608,-1662.73,0,113
79896,-2119.330000000002,0,186
21922,-2092.9700000000025,0,192
79896,139.15,25,0
90388,-1544.9400000000005,0,91
99335,-1860.9300000000005,0,141
95880,-1486.1200000000001,0,112
92848,-2120.4100000000003,0,113
53181,-1485.2800000000004,0,113
24570,-1596.3900000000006,0,98
24570,131.4,23,0
95719,-2332.280000000002,0,179
82687,-2592.180000000001,0,141
74285,-1479.2200000000003,0,125
34196,-1962.4300000000014,0,157
79033,-1922.1299999999997,0,144
52122,-2135.340000000002,0,181
86503,-1809.8100000000006,0,120
72789,-2940.9400000000005,0,89
96051,-1816.3400000000001,0,97
45092,-2455.4300000000035,0,222
80073,-2180.4799999999996,0,124
41657,-1597.3600000000001,0,92
100640,-2219.1600000000008,0,118
71988,-2356.8200000000006,0,140
69698,-1954.710000000001,0,153
31693,200.20000000000005,35,0
49136,-3342.220000000001,0,173
33155,107.75,18,0
90749,-1517.750000000001,0,115
90749,155.0,27,0
23776,-2324.82,0,129
34874,-1291.1000000000004,0,119
1087,-1312.2400000000007,0,179
80492,-2416.970000000001,0,123
51379,89.5,14,0
50562,-2330.2400000000007,0,174
37490,-2487.7500000000005,0,112
19036,-1008.4900000000004,0,88
55334,250.01999999999998,39,0
90817,-1796.7400000000011,0,184
53703,-1451.27,0,76
90817,106.30000000000001,19,0
59055,-1558.1900000000005,0,148
57652,174.5,29,0
34291,117.5,18,0
60852,-1762.5600000000004,0,127
16482,180.5,30,0
25210,-1211.4299999999998,0,146
78389,-907.1,0,95
68438,-1883.52,0,88
66414,-1608.7900000000002,0,134
6919,-1486.2000000000019,0,166
55303,-1580.16,0,141
13615,177.0,28,0
46860,-1122.7399999999998,0,152
47607,-1487.3300000000004,0,153
78423,-2021.8300000000013,0,163
80353,-1424.8500000000006,0,159
40966,-1510.48,0,78
7519,191.5,30,0
39101,-1418.93,0,107
21153,-1484.31,0,123
24009,-1047.7900000000002,0,155
88673,-1905.3700000000015,0,205
91593,-1867.6000000000017,0,220
29210,-1106.5699999999997,0,93
49994,124.5,21,0
11420,-2073.1700000000005,0,123
49092,-1223.7599999999998,0,112
91054,-1632.1800000000005,0,86
55472,-2183.2600000000016,0,163
7310,-1786.1400000000012,0,198
9267,-2126.53,0,123
94318,-1906.3100000000024,0,202
23969,-1679.5500000000002,0,152
83591,-2251.5400000000022,0,211
69160,-1542.2800000000004,0,81
55110,-1621.7300000000005,0,117
26846,-1768.7000000000012,0,155
53873,-1537.6500000000003,0,110
72704,-1661.4100000000008,0,73
14935,-1080.5,0,148
19491,-1090.6,0,85
70163,-2236.81,0,122
60852,118.95,24,0
88673,95.6,16,0
98083,-1577.2100000000003,0,95
11448,-2550.92,0,177
66359,219.8,39,0
69632,-1349.5300000000007,0,155
52073,-1559.6400000000012,0,183
84061,-1966.56,0,141
73141,-1738.39,0,153
84061,86.0,15,0
66961,-1401.74,0,91
75418,-1939.14,0,111
98336,-1527.72,0,132
75418,108.25,20,0
16997,-1946.7700000000007,0,104
19818,-1850.92,0,109
68478,-1130.5800000000002,0,114
43736,61.0,11,0
24766,-2266.3700000000003,0,124
22482,-1361.94,0,104
SEAFOOD_RESAURANT,27736.970000000005,794,0
60313,-1554.5300000000004,0,85
62083,-1668.9700000000012,0,124
78445,-1491.4200000000003,0,138
29861,-2526.5500000000006,0,138
78445,56.9,12,0
63705,-1486.4400000000007,0,137
61872,-1823.4200000000005,0,149
87997,-1142.7099999999998,0,105
91107,-1737.5900000000006,0,99
1186,-1944.4600000000007,0,126
83816,-890.09,0,93
53674,-998.9699999999998,0,94
48652,-1765.660000000002,0,191
32859,-1171.85,0,109
38820,-2175.690000000001,0,120
19005,-1053.62,0,113
16419,-1571.4300000000003,0,131
23907,-1460.5400000000004,0,111
31514,-1517.830000000001,0,136
50412,-1866.47,0,160
99492,-1286.5299999999997,0,104
16105,-1653.28,0,135
24988,-1513.9100000000005,0,97
27975,-1323.19,0,84
31907,-1383.2900000000004,0,99
60558,-1409.4600000000003,0,119
18732,-1356.3100000000002,0,134
22351,-1262.1599999999999,0,107
13865,-1665.0000000000007,0,135
60534,83.4,13,0
23521,-1316.6500000000012,0,164
89635,192.98000000000002,20,0
15501,-1273.3200000000004,0,131
90903,-1566.1000000000001,0,139
24033,-1697.3300000000013,0,227
33380,59.349999999999994,13,0
66852,-1407.4500000000005,0,94
39680,-1089.25,0,129
84479,19.15,4,0
75031,-1252.41,0,95
32491,-1410.9000000000003,0,133
97940,-2152.7100000000005,0,202
88710,-2080.4200000000005,0,111
26969,-1497.2600000000007,0,154
53527,-1265.4300000000007,0,183
69250,-1636.020000000001,0,109
22291,-1839.6700000000005,0,155
2574,-1300.8100000000002,0,140
71007,-1359.6799999999998,0,132
25518,-1143.67,0,126
58105,-1620.7400000000002,0,123
27354,110.5,19,0
46400,-1463.38,0,103
55868,-1366.4500000000005,0,201
100478,-1359.3500000000004,0,129
64207,-1496.76,0,114
95994,-1675.7399999999998,0,85
64207,213.5,35,0
23849,-2008.5900000000004,0,144
100282,-1831.3000000000006,0,129
1393,-1533.8800000000003,0,83
50582,-1994.3300000000004,0,106
2274,-1798.660000000001,0,192
9022,-1897.5300000000009,0,127
60160,-1382.3700000000003,0,120
4559,-1288.9800000000002,0,103
82590,-1254.23,0,117
59256,-1476.5900000000004,0,99
93399,-1678.8500000000008,0,166
43977,-1895.4600000000019,0,179
93399,150.35,25,0
50152,-2376.5800000000013,0,138
51186,-1653.020000000001,0,126
61219,-1351.3599999999997,0,145
76410,-1180.4700000000003,0,128
35516,-1337.5600000000002,0,141
51517,-1236.5200000000004,0,166
19668,-1573.5700000000004,0,99
51517,147.95,23,0
47133,-1185.4899999999998,0,92
73031,-1568.8500000000004,0,110
26464,-1610.6599999999999,0,135
61680,158.55,28,0
77136,-1845.6900000000003,0,264
26464,148.0,27,0
48522,-1482.49,0,118
42193,-2405.520000000001,0,151
28993,-1376.41,0,84
28993,158.0,27,0
13993,-1472.2900000000002,0,102
22106,-1921.140000000002,0,207
45165,-1608.3400000000015,0,139
34431,-1829.170000000001,0,105
50511,-1178.87,0,73
55540,-1327.7,0,109
12733,-1270.9700000000003,0,174
2100,-1900.3300000000013,0,173
12733,123.1,24,0
58400,-1994.1100000000013,0,202
87926,-2110.9900000000002,0,129
3822,-1133.53,0,105
56828,-1444.8000000000004,0,104
56828,127.15,22,0
81504,-1497.6200000000001,0,102
63654,-1380.8500000000008,0,98
32616,135.45,21,0
5237,-1317.5300000000004,0,95
82240,-1739.4600000000014,0,197
93771,-1697.1200000000006,0,95
93771,53.85,9,0
17052,-1192.4700000000005,0,161
9874,-1521.5400000000004,0,120
65384,147.85000000000002,30,0
2876,-1113.2800000000002,0,99
82756,-1301.8100000000004,0,115
43016,-1539.5399999999997,0,131
6016,-1431.3500000000004,0,124
44474,-1115.76,0,87
58141,-1538.9300000000019,0,202
65369,-1218.8899999999999,0,82
84459,-1256.38,0,105
39298,-1853.4900000000005,0,190
12229,-1814.980000000001,0,138
16299,-2217.5700000000024,0,222
3642,-1416.31,0,88
73608,-1634.1700000000003,0,131
66774,-1537.9000000000005,0,110
41967,-863.6899999999999,0,65
66774,84.8,15,0
50817,-1694.8500000000013,0,209
11550,-1076.2900000000006,0,170
48028,-1918.4800000000012,0,180
11550,149.65,27,0
5556,-1558.2300000000002,0,90
66170,-1594.8700000000015,0,206
55254,-1380.4500000000005,0,168
94833,-1561.6800000000012,0,177
68097,-1567.53,0,127
9936,-1107.6499999999999,0,106
58150,-877.98,0,66
89455,-1332.1100000000013,0,170
64100,-2533.230000000001,0,199
69279,-1115.9,0,150
93588,-1197.0699999999997,0,145
38315,-2018.6600000000005,0,139
92959,-1267.6400000000015,0,200
24375,-1441.8800000000006,0,156
77136,145.4,24,0
93303,-1328.1700000000005,0,119
24830,127.5,22,0
28776,-2059.3800000000015,0,200
58076,-885.54,0,104
33257,-1636.08,0,131
40636,-1451.9399999999998,0,150
20011,-1497.4600000000003,0,131
68243,-1412.2400000000005,0,136
85635,-1629.3300000000004,0,163
36923,-1842.8000000000004,0,144
77514,-1257.1999999999998,0,158
77514,147.3,27,0
32168,-1716.42,0,117
70729,-901.4999999999998,0,71
32168,163.26,24,0
11460,-1430.2200000000005,0,113
11460,168.75,30,0
31974,-1567.850000000001,0,167
31974,143.18000000000004,23,0
87718,-1802.7100000000005,0,115
75881,-1610.6300000000003,0,107
67539,-1866.550000000001,0,192
64101,-1479.1300000000003,0,92
24375,191.32999999999998,24,0
70729,121.5,21,0
45028,-2058.970000000001,0,126
84242,-989.1399999999999,0,78
72132,-1626.7300000000016,0,214
70417,-2158.190000000002,0,198
37205,-1743.41,0,126
70417,136.15,27,0
35802,-1504.3000000000015,0,160
65401,-1287.3900000000003,0,161
35802,124.7,22,0
75611,-992.3199999999998,0,89
27845,189.28,29,0
48432,-1933.590000000002,0,213
79411,-1612.2500000000011,0,165
53842,-1444.800000000001,0,149
31949,-2171.370000000001,0,185
4585,-1694.8600000000004,0,184
14601,-1670.750000000001,0,120
41688,-1557.2600000000004,0,219
75611,65.0,11,0
62440,-1523.3000000000004,0,175
68236,-1816.2700000000004,0,138
24890,-1772.1100000000006,0,171
25429,-1482.6400000000006,0,168
55326,-979.73,0,146
30158,-1780.99,0,161
71469,-1607.8400000000001,0,126
87805,-1179.8699999999997,0,117
77171,-1757.2400000000005,0,160
60186,-2100.7000000000003,0,135
76564,-1597.2100000000012,0,146
100169,-1116.9100000000003,0,99
75369,-1649.1399999999999,0,109
98102,-1301.2300000000002,0,100
65922,-2387.0100000000007,0,214
95152,-1165.8899999999999,0,93
59555,-1892.5900000000008,0,140
8097,-2499.7100000000005,0,139
72581,-1001.4299999999996,0,142
86922,-1669.3800000000006,0,131
33882,-1736.5300000000004,0,137
41950,-1417.4699999999998,0,108
22633,177.1,26,0
43947,-1603.7900000000009,0,175
27308,-2105.8700000000003,0,92
25451,-1552.0300000000009,0,204
27308,53.5,8,0
68445,-1656.8500000000004,0,164
25155,-953.76,0,79
84802,112.95,20,0
21887,-1511.2700000000002,0,87
25155,103.57000000000001,12,0
79889,-1928.1900000000007,0,183
49569,-1871.8400000000008,0,131
35468,-1290.36,0,97
10716,-1418.8000000000002,0,83
44674,106.25,20,0
55119,-1498.39,0,106
73305,160.5,25,0
17041,-1827.8100000000022,0,182
13736,59.8,12,0
15173,-1399.3100000000002,0,115
41147,-1312.9,0,102
100848,-1713.1300000000003,0,112
79910,-1473.91,0,135
24739,-1720.210000000001,0,136
22078,-773.44,0,48
30536,-1632.4399999999998,0,180
92045,-1813.27,0,95
41360,-1424.29,0,112
50740,-1012.39,0,101
60308,-1059.5,0,93
54088,-2185.2300000000005,0,118
22314,-2345.380000000002,0,191
45149,-1858.9700000000016,0,180
26890,-1880.1900000000016,0,222
2097,-1587.29,0,119
19561,-2129.480000000001,0,148
19561,211.09,32,0
55952,-1208.29,0,72
46516,-1486.380000000001,0,195
60485,-1805.0400000000013,0,191
95330,-1479.7500000000007,0,148
71540,-1694.5600000000002,0,110
94400,178.0,29,0
11382,-1532.47,0,90
2817,-1591.540000000002,0,213
2817,124.35000000000001,21,0
54140,-1586.2600000000002,0,103
40246,-1817.33,0,112
66065,-1242.5400000000002,0,122
59479,-1226.98,0,79
59479,45.65,9,0
74127,-1201.8299999999997,0,110
35823,-1461.03,0,128
41027,-1526.8800000000024,0,192
93747,148.4,27,0
99012,-1770.380000000002,0,197
20729,-1685.790000000001,0,153
32333,-1577.0800000000015,0,191
99007,-1517.4200000000012,0,176
29813,-1631.96,0,114
22567,-1776.4700000000025,0,161
27399,-1633.1600000000014,0,214
25185,-1088.2800000000002,0,75
83201,-1863.740000000001,0,99
42065,-1563.2299999999998,0,118
65036,-1791.4499999999998,0,94
91245,-2216.6600000000003,0,99
65914,-1839.7200000000007,0,106
68390,-1832.2900000000002,0,156
27197,-1220.5400000000002,0,88
14899,-1390.99,0,142
10280,77.0,14,0
10280,-1153.95,0,86
41359,-1469.380000000001,0,177
49628,-1472.75,0,178
88244,-1750.4200000000008,0,182
68926,-1679.5500000000002,0,165
64509,-1223.4299999999998,0,142
17034,-2062.0500000000006,0,196
53710,-1550.0299999999997,0,149
33443,-1419.050000000001,0,150
78137,-1546.7000000000012,0,178
43998,-1819.89,0,175
92351,-1692.1900000000028,0,213
64056,-1269.7700000000002,0,117
92351,67.7,14,0
23007,-1695.6100000000001,0,142
15274,-1653.4000000000005,0,161
57225,-1196.81,0,110
15274,168.5,30,0
80526,-1948.6200000000017,0,200
11421,-1238.7300000000005,0,118
59114,178.0,30,0
30342,-2049.4700000000016,0,166
59151,-1965.3100000000024,0,251
83323,-2009.5900000000004,0,100
10480,148.85,25,0
89305,-1691.6200000000001,0,124
43775,-1705.2200000000014,0,158
32197,-2125.290000000001,0,157
28032,-1454.2200000000005,0,104
90045,-1945.1200000000022,0,187
35044,-1360.9600000000003,0,103
97149,105.44999999999999,17,0
58652,-1793.3500000000013,0,190
20169,135.1,24,0
27655,-1069.98,0,69
25997,-1684.9600000000003,0,191
64111,-1224.3500000000001,0,151
8267,-2105.5500000000006,0,187
30311,-1704.7600000000014,0,174
18666,-1534.77,0,169
20772,-1701.2100000000019,0,187
30053,-1640.8799999999999,0,136
83462,-1903.6900000000003,0,127
49699,-1948.6600000000005,0,124
39754,-2014.4400000000003,0,90
5388,183.6,31,0
67725,-1064.7199999999998,0,120
13824,-1105.9,0,69
51132,-1952.5500000000004,0,131
95337,38.59,1,0
56260,-1632.91,0,119
23546,-1646.4800000000002,0,116
17191,-1584.15,0,141
81384,-1631.82,0,105
61061,98.9,19,0
70361,-1047.76,0,114
70361,86.0,14,0
40308,-1607.0500000000004,0,95
53310,-1546.8600000000015,0,168
3650,-1642.0700000000006,0,174
17004,-1475.9500000000007,0,154
10709,-1377.4400000000007,0,169
26536,-1525.5300000000002,0,144
21353,-1772.3600000000006,0,157
59593,-1073.06,0,97
55728,-1853.6900000000019,0,167
14032,-1527.5600000000009,0,114
20133,-1467.4700000000014,0,155
20133,54.0,9,0
17679,-1285.4600000000003,0,97
64671,-1480.9099999999999,0,110
43633,84.5,14,0
14577,-2074.810000000002,0,239
18793,-1021.06,0,140
55626,-1378.140000000001,0,157
99515,-1600.28,0,109
49542,-1672.4600000000023,0,169
5941,-1320.9300000000007,0,160
97873,-1079.4600000000003,0,90
58922,-1267.4500000000005,0,169
68883,-1480.4900000000002,0,52
97301,-1247.1200000000001,0,126
31540,-1186.01,0,93
90877,-1185.3999999999999,0,126
31540,72.80000000000001,13,0
72654,-1320.4500000000003,0,110
59606,-953.1399999999999,0,94
32732,-1343.18,0,96
34888,-1142.9199999999998,0,90
21321,-2382.370000000001,0,188
57538,149.75,21,0
23192,-1649.7300000000002,0,98
33512,-1860.7700000000007,0,128
30143,-2137.7999999999997,0,118
77273,-2219.9,0,114
89141,-2746.169999999999,0,102
87344,-1903.1100000000004,0,88
48732,-2461.28,0,115
93283,-3009.7100000000005,0,118
86772,-1678.9100000000014,0,176
1285,112.0,18,0
83907,-3348.0200000000004,0,210
97831,-1606.4600000000025,0,164
86253,-1920.1800000000003,0,105
6575,-1633.2400000000002,0,123
46076,58.5,11,0
51353,-4707.6500000000015,0,156
54469,-2212.7200000000007,0,146
61411,-1716.400000000002,0,180
89213,-2691.21,0,149
37260,-2331.17,0,176
29038,-2566.5800000000013,0,175
93866,-1890.2800000000004,0,154
27662,-2041.63,0,117
11559,-2099.7500000000005,0,138
22506,-1692.0399999999997,0,169
65456,-3243.2900000000013,0,144
65564,-1993.2000000000023,0,195
49323,182.83,27,0
76149,-2092.000000000001,0,90
10794,-2166.110000000001,0,145
78886,-2197.8400000000006,0,88
47070,-3119.4799999999996,0,167
30365,-1882.3500000000029,0,157
56707,-1847.1600000000024,0,159
78719,-1520.6999999999998,0,104
65564,75.3,14,0
60891,-1912.4600000000003,0,132
76280,-1612.8300000000013,0,183
74051,-1816.78,0,92
74051,189.0,27,0
64761,-1581.2300000000002,0,85
65915,142.93,10,0
2108,-2100.6400000000026,0,166
66958,-2431.3599999999997,0,154
94153,-4385.719999999999,0,62
10485,-1973.6900000000026,0,223
36015,-1621.59,0,105
93215,-1672.1100000000006,0,118
36015,56.0,10,0
54602,-2122.890000000001,0,155
74646,-2222.2000000000003,0,113
99578,-1661.12,0,65
59356,-2351.36,0,64
99578,82.5,13,0
35433,-1928.6700000000005,0,112
26439,-2171.21,0,140
35433,138.0,21,0
29242,-2130.91,0,102
23981,-2273.690000000003,0,183
26731,-3093.5500000000006,0,144
57878,136.15,23,0
1002,-1725.0400000000009,0,103
11143,-1858.4100000000017,0,200
33739,-3785.3999999999996,0,116
2213,-1772.7300000000002,0,124
69331,81.5,13,0
73735,-2512.7100000000005,0,112
66237,-2280.3300000000004,0,97
60086,-1315.9100000000008,0,102
34610,-1713.7900000000002,0,121
60086,83.55,17,0
2632,-1390.590000000001,0,143
98354,-2005.8600000000022,0,145
37827,-2628.41,0,109
24363,49.8,9,0
12391,-1722.2600000000004,0,116
6846,65.5,11,0
64930,-2189.2200000000007,0,166
19093,-2489.830000000001,0,99
84553,-3526.680000000002,0,197
84553,158.5,27,0
5108,-2491.680000000002,0,179
43106,-2786.72,0,125
25867,-1391.0700000000002,0,106
39676,-2185.8100000000004,0,119
74393,-1772.2600000000004,0,108
2666,-1982.26,0,95
65935,-1758.5000000000011,0,198
50742,-1885.84,0,139
100126,-2091.7999999999997,0,155
74393,92.0,12,0
85593,-2731.5200000000027,0,238
53940,-2726.27,0,111
6835,219.48000000000002,36,0
33661,-2785.87,0,158
35659,-2029.2300000000005,0,123
76648,-2148.6500000000015,0,101
36117,-3483.270000000001,0,214
18528,-2635.0800000000004,0,174
5280,-2601.7400000000002,0,121
40521,-1994.950000000002,0,176
34554,-2099.16,0,112
38712,-2135.44,0,113
92692,-1984.8300000000017,0,157
10432,-2369.06,0,88
14154,-1937.5300000000009,0,122
46796,-1908.71,0,118
19936,-2159.4699999999993,0,140
3296,-2512.020000000002,0,191
46953,-2181.1200000000017,0,185
26149,-2005.9600000000003,0,142
89517,-2545.3300000000013,0,276
61558,-2012.2300000000005,0,146
21507,-1975.9800000000018,0,181
18993,-1802.17,0,83
98674,-2116.510000000003,0,165
52591,-1985.330000000001,0,128
44394,-1876.4900000000011,0,175
44394,128.65,26,0
78125,-1568.6200000000008,0,101
84193,-1586.8600000000008,0,148
