account,transaction,income_count,expense_count,anomaly
100848,-1713.1300000000003,0,112,1
79910,-1473.91,0,135,1
24739,-1720.210000000001,0,136,1
22078,-773.44,0,48,1
30536,-1632.4399999999998,0,180,1
92045,-1813.27,0,95,1
41360,-1424.29,0,112,1
50740,-1012.39,0,101,1
60308,-1059.5,0,93,1
54088,-2185.2300000000005,0,118,1
22314,-2345.380000000002,0,191,1
45149,-1858.9700000000016,0,180,1
26890,-1880.1900000000016,0,222,1
2097,-1587.29,0,119,1
19561,-2129.480000000001,0,148,1
19561,211.09,32,0,1
55952,-1208.29,0,72,1
46516,-1486.380000000001,0,195,1
60485,-1805.040000000001,0,191,1
95330,-1479.750000000001,0,148,1
71540,-1694.5600000000002,0,110,1
94400,178.0,29,0,1
11382,-1532.47,0,90,1
2817,-1591.540000000002,0,213,1
2817,124.35,21,0,1
54140,-1586.2600000000002,0,103,1
40246,-1817.33,0,112,1
66065,-1242.5400000000002,0,122,1
59479,-1226.98,0,79,1
59479,45.65,9,0,1
74127,-1201.8299999999997,0,110,1
35823,-1461.03,0,128,1
41027,-1526.8800000000024,0,192,1
93747,148.4,27,0,1
99012,-1770.380000000002,0,197,1
20729,-1685.790000000001,0,153,1
32333,-1577.0800000000015,0,191,1
99007,-1517.4200000000012,0,176,1
29813,-1631.96,0,114,1
22567,-1776.4700000000023,0,161,1
27399,-1633.1600000000014,0,214,1
25185,-1088.2800000000002,0,75,1
83201,-1863.740000000001,0,99,1
42065,-1563.2299999999998,0,118,1
65036,-1791.4499999999998,0,94,1
91245,-2216.6600000000003,0,99,1
65914,-1839.7200000000007,0,106,1
68390,-1832.29,0,156,1
27197,-1220.5400000000002,0,88,1
14899,-1390.99,0,142,1
10280,77.0,14,0,1
10280,-1153.95,0,86,1
41359,-1469.380000000001,0,177,1
49628,-1472.75,0,178,1
88244,-1750.4200000000008,0,182,1
68926,-1679.5500000000002,0,165,1
64509,-1223.4299999999998,0,142,1
17034,-2062.0500000000006,0,196,1
53710,-1550.0299999999995,0,149,1
33443,-1419.050000000001,0,150,1
78137,-1546.7000000000012,0,178,1
43998,-1819.89,0,175,1
92351,-1692.1900000000028,0,213,1
64056,-1269.7700000000002,0,117,1
92351,67.7,14,0,1
23007,-1695.61,0,142,1
15274,-1653.4000000000003,0,161,1
57225,-1196.81,0,110,1
15274,168.5,30,0,1
80526,-1948.6200000000017,0,200,1
11421,-1238.7300000000005,0,118,1
59114,178.0,30,0,1
30342,-2049.4700000000016,0,166,1
59151,-1965.3100000000024,0,251,1
83323,-2009.5900000000004,0,100,1
10480,148.85,25,0,1
89305,-1691.62,0,124,1
43775,-1705.2200000000014,0,158,1
32197,-2125.290000000001,0,157,1
28032,-1454.2200000000005,0,104,1
90045,-1945.1200000000024,0,187,1
35044,-1360.9600000000005,0,103,1
97149,105.45,17,0,1
58652,-1793.3500000000013,0,190,1
20169,135.1,24,0,1
27655,-1069.98,0,69,1
25997,-1684.9600000000005,0,191,1
64111,-1224.35,0,151,1
8267,-2105.5500000000006,0,187,1
30311,-1704.7600000000014,0,174,1
18666,-1534.77,0,169,1
20772,-1701.210000000002,0,187,1
30053,-1640.88,0,136,1
83462,-1903.6900000000005,0,127,1
49699,-1948.6600000000003,0,124,1
39754,-2014.4400000000005,0,90,1
5388,183.6,31,0,1
67725,-1064.7199999999998,0,120,1
13824,-1105.9,0,69,1
51132,-1952.5500000000004,0,131,1
95337,38.59,1,0,1
56260,-1632.91,0,119,1
23546,-1646.4800000000002,0,116,1
17191,-1584.15,0,141,1
81384,-1631.82,0,105,1
61061,98.9,19,0,1
70361,-1047.76,0,114,1
70361,86.0,14,0,1
40308,-1607.0500000000004,0,95,1
53310,-1546.8600000000015,0,168,1
3650,-1642.0700000000006,0,174,1
17004,-1475.9500000000007,0,154,1
10709,-1377.4400000000007,0,169,1
26536,-1525.5300000000002,0,144,1
21353,-1772.3600000000006,0,157,1
59593,-1073.06,0,97,1
55728,-1853.6900000000016,0,167,1
14032,-1527.5600000000009,0,114,1
20133,-1467.4700000000014,0,155,1
20133,54.0,9,0,1
17679,-1285.4600000000005,0,97,1
64671,-1480.91,0,110,1
43633,84.5,14,0,1
14577,-2074.810000000002,0,239,1
18793,-1021.06,0,140,1
55626,-1378.140000000001,0,157,1
99515,-1600.28,0,109,1
49542,-1672.4600000000023,0,169,1
5941,-1320.9300000000007,0,160,1
97873,-1079.4600000000005,0,90,1
58922,-1267.4500000000005,0,169,1
68883,-1480.4900000000002,0,52,1
97301,-1247.12,0,126,1
31540,-1186.01,0,93,1
90877,-1185.4,0,126,1
31540,72.80000000000001,13,0,1
72654,-1320.4500000000005,0,110,1
59606,-953.14,0,94,1
32732,-1343.18,0,96,1
34888,-1142.9199999999998,0,90,1
21321,-2382.370000000001,0,188,1
57538,149.75,21,0,1
23192,-1649.7300000000002,0,98,1
33512,-1860.770000000001,0,128,1
30143,-2137.8,0,118,1
77273,-2219.9,0,114,1
89141,-2746.169999999999,0,102,1
87344,-1903.1100000000004,0,88,1
48732,-2461.28,0,115,1
93283,-3009.7100000000005,0,118,1
86772,-1678.9100000000014,0,176,1
1285,112.0,18,0,1
83907,-3348.0200000000004,0,210,1
97831,-1606.4600000000023,0,164,1
86253,-1920.1800000000003,0,105,1
6575,-1633.2400000000002,0,123,1
46076,58.5,11,0,1
51353,-4707.6500000000015,0,156,1
54469,-2212.7200000000007,0,146,1
61411,-1716.400000000002,0,180,1
89213,-2691.21,0,149,1
37260,-2331.17,0,176,1
29038,-2566.5800000000013,0,175,1
93866,-1890.2800000000004,0,154,1
27662,-2041.63,0,117,1
11559,-2099.7500000000005,0,138,1
22506,-1692.0399999999995,0,169,1
65456,-3243.2900000000013,0,144,1
65564,-1993.2000000000023,0,195,1
49323,182.83,27,0,1
76149,-2092.000000000001,0,90,1
10794,-2166.110000000001,0,145,1
78886,-2197.8400000000006,0,88,1
47070,-3119.48,0,167,1
30365,-1882.3500000000029,0,157,1
56707,-1847.1600000000024,0,159,1
78719,-1520.6999999999998,0,104,1
65564,75.3,14,0,1
60891,-1912.4600000000005,0,132,1
76280,-1612.8300000000013,0,183,1
74051,-1816.78,0,92,1
74051,189.0,27,0,1
64761,-1581.2300000000002,0,85,1
65915,142.93,10,0,1
2108,-2100.6400000000026,0,166,1
66958,-2431.36,0,154,1
94153,-4385.719999999999,0,62,1
10485,-1973.6900000000023,0,223,1
36015,-1621.59,0,105,1
93215,-1672.1100000000006,0,118,1
36015,56.0,10,0,1
54602,-2122.890000000001,0,155,1
74646,-2222.2000000000003,0,113,1
99578,-1661.12,0,65,1
59356,-2351.36,0,64,1
99578,82.5,13,0,1
35433,-1928.6700000000003,0,112,1
26439,-2171.21,0,140,1
35433,138.0,21,0,1
29242,-2130.91,0,102,1
23981,-2273.690000000003,0,183,1
26731,-3093.5500000000006,0,144,1
57878,136.15,23,0,1
1002,-1725.0400000000009,0,103,1
11143,-1858.4100000000017,0,200,1
33739,-3785.4,0,116,1
2213,-1772.7300000000002,0,124,1
69331,81.5,13,0,1
73735,-2512.7100000000005,0,112,1
66237,-2280.3300000000004,0,97,1
60086,-1315.9100000000008,0,102,1
34610,-1713.7900000000002,0,121,1
60086,83.55,17,0,1
2632,-1390.590000000001,0,143,1
98354,-2005.8600000000024,0,145,1
37827,-2628.41,0,109,1
24363,49.8,9,0,1
12391,-1722.2600000000004,0,116,1
6846,65.5,11,0,1
64930,-2189.2200000000007,0,166,1
19093,-2489.830000000001,0,99,1
84553,-3526.680000000002,0,197,1
84553,158.5,27,0,1
5108,-2491.680000000002,0,179,1
43106,-2786.72,0,125,1
25867,-1391.0700000000002,0,106,1
39676,-2185.8100000000004,0,119,1
74393,-1772.2600000000004,0,108,1
2666,-1982.26,0,95,1
65935,-1758.5000000000011,0,198,1
50742,-1885.84,0,139,1
100126,-2091.8,0,155,1
74393,92.0,12,0,1
85593,-2731.5200000000027,0,238,1
53940,-2726.27,0,111,1
6835,219.48,36,0,1
33661,-2785.87,0,158,1
35659,-2029.2300000000005,0,123,1
76648,-2148.650000000001,0,101,1
36117,-3483.270000000001,0,214,1
18528,-2635.0800000000004,0,174,1
5280,-2601.74,0,121,1
40521,-1994.950000000002,0,176,1
34554,-2099.16,0,112,1
38712,-2135.44,0,113,1
92692,-1984.8300000000015,0,157,1
10432,-2369.06,0,88,1
14154,-1937.5300000000009,0,122,1
46796,-1908.71,0,118,1
19936,-2159.47,0,140,1
3296,-2512.020000000002,0,191,1
46953,-2181.1200000000017,0,185,1
26149,-2005.9600000000005,0,142,1
89517,-2545.3300000000013,0,276,1
61558,-2012.2300000000005,0,146,1
21507,-1975.9800000000016,0,181,1
18993,-1802.17,0,83,1
98674,-2116.510000000003,0,165,1
52591,-1985.330000000001,0,128,1
44394,-1876.4900000000007,0,175,1
44394,128.65,26,0,1
78125,-1568.6200000000008,0,101,1
84193,-1586.8600000000008,0,148,1
84193,133.65,15,0,1
93658,-2058.9300000000003,0,100,1
16546,-2508.1000000000004,0,114,1
42842,-1948.52,0,134,1
16546,163.0,27,0,1
92649,-3903.2,0,124,1
93884,-2104.25,0,114,1
53282,81.52,13,0,1
82648,-1912.5700000000004,0,121,1
32065,-2354.3300000000004,0,115,1
56920,-1678.970000000001,0,154,1
76773,250.75,28,0,1
36838,-1536.5600000000002,0,109,1
35259,-1555.0500000000004,0,103,1
39895,126.5,24,0,1
51565,-3231.9700000000007,0,206,1
35230,80.25,14,0,1
41469,-3313.46,0,132,1
55404,-3404.420000000001,0,107,1
64605,-2468.32,0,97,1
60237,-1971.460000000001,0,101,1
1133,-1975.5300000000009,0,126,1
46556,-1457.0900000000006,0,93,1
1133,61.0,11,0,1
46556,86.4,15,0,1
91760,-2133.2200000000016,0,195,1
72568,-1548.05,0,110,1
20755,-2165.8499999999995,0,131,1
49927,-1297.0300000000009,0,159,1
1071,-1338.1300000000006,0,100,1
71156,-1740.4900000000011,0,175,1
48553,-2344.75,0,94,1
71156,107.2,22,0,1
9239,-1657.8700000000003,0,119,1
92485,-1611.5500000000006,0,120,1
9239,91.5,17,0,1
24960,-2887.75,0,163,1
80580,-1615.000000000001,0,124,1
11765,-1741.5800000000002,0,157,1
63664,-1394.7800000000002,0,100,1
83525,-1166.16,0,107,1
63867,-2794.410000000001,0,185,1
83525,115.0,21,0,1
41093,-2063.920000000002,0,213,1
7073,-2742.380000000001,0,130,1
99510,186.65,28,0,1
40407,-2314.8500000000004,0,162,1
37990,-2286.36,0,143,1
61805,-1262.3099999999995,0,115,1
48275,-2359.6000000000004,0,157,1
22917,-1578.2000000000016,0,159,1
48590,230.15,39,0,1
89184,-1922.4400000000007,0,117,1
64096,-1803.2100000000005,0,89,1
68061,-2041.2400000000007,0,149,1
59969,-2889.23,0,85,1
64833,170.54,23,0,1
28790,-2537.4500000000007,0,137,1
47838,-2457.62,0,113,1
51547,-1409.7500000000011,0,96,1
47838,128.5,24,0,1
94324,-2630.04,0,70,1
83701,138.0,23,0,1
72568,181.14,24,0,1
88481,-1126.5200000000002,0,102,1
25718,-1741.4100000000017,0,195,1
88481,125.77,18,0,1
25718,220.35,38,0,1
25304,-2037.5300000000009,0,159,1
62923,-2038.3700000000008,0,92,1
7686,-1858.4600000000007,0,76,1
62371,-1771.88,0,123,1
7686,51.5,10,0,1
74909,-1468.7300000000002,0,126,1
96436,-1918.520000000001,0,204,1
91615,-1616.1699999999998,0,88,1
11405,-3484.42,0,176,1
11405,83.0,14,0,1
65744,-2161.010000000002,0,159,1
55787,-2151.020000000001,0,230,1
56444,-3250.69,0,117,1
78092,-2690.18,0,103,1
29987,-3300.4100000000008,0,99,1
64327,-1641.4300000000003,0,135,1
29987,120.5,18,0,1
63507,-2773.58,0,180,1
14697,-2115.67,0,79,1
63507,108.56000000000002,17,0,1
73893,-1702.19,0,173,1
29979,-1028.7599999999998,0,118,1
66503,-1361.4100000000003,0,92,1
88477,-2048.84,0,156,1
18981,-1062.94,0,46,1
87995,-1661.7400000000002,0,97,1
40775,-2400.3600000000024,0,160,1
87995,281.57,27,0,1
21603,-1832.23,0,155,1
53329,-1133.92,0,74,1
34542,-1547.5500000000002,0,123,1
47578,-1568.8300000000004,0,108,1
74275,-1061.28,0,82,1
1078,-1955.9400000000005,0,116,1
82058,-1888.2800000000009,0,98,1
64827,-2156.5800000000004,0,140,1
12781,-1829.29,0,133,1
64827,157.0,28,0,1
11197,-1031.3500000000004,0,88,1
44543,-914.02,0,75,1
44563,-2265.63,0,94,1
4898,-891.4799999999992,0,141,1
31056,-1948.2200000000005,0,110,1
74275,75.0,11,0,1
55099,120.25,24,0,1
50344,-1568.3000000000002,0,91,1
100348,-1863.0300000000009,0,178,1
20981,-1925.17,0,165,1
62562,-2724.9900000000016,0,201,1
96921,-1830.4500000000016,0,147,1
44096,-2166.44,0,88,1
78533,-2085.920000000001,0,189,1
9951,-2331.15,0,89,1
19370,-2650.6200000000035,0,212,1
7851,-1915.5400000000016,0,184,1
55196,-2206.26,0,221,1
55196,172.75000000000003,28,0,1
73893,160.5,25,0,1
14527,-2344.26,0,112,1
65086,137.85,22,0,1
57964,-1838.6600000000003,0,111,1
19370,142.0,23,0,1
42992,-3018.100000000002,0,174,1
42992,151.0,23,0,1
78062,-1774.4900000000007,0,140,1
93530,-2981.2800000000025,0,246,1
81237,-1272.4100000000003,0,104,1
44737,46.0,7,0,1
72900,-1006.2199999999998,0,100,1
32402,-883.1299999999999,0,124,1
53335,-1375.34,0,128,1
41889,-2241.4000000000005,0,155,1
2152,-1472.900000000001,0,143,1
64333,176.0,27,0,1
82406,-1442.9200000000012,0,181,1
54419,-1112.78,0,105,1
63250,-1412.89,0,109,1
54419,90.0,15,0,1
73922,-1206.6800000000003,0,139,1
48924,-2448.430000000002,0,234,1
19268,-2196.4800000000014,0,175,1
65347,-2142.46,0,124,1
52239,-2060.4700000000016,0,225,1
67516,-1909.7800000000009,0,135,1
52239,97.65,20,0,1
75633,-2367.75,0,210,1
75633,129.95,24,0,1
45454,-2019.560000000001,0,127,1
48924,178.14999999999998,34,0,1
62041,-1633.7500000000005,0,121,1
8094,-1841.0600000000004,0,150,1
38048,-1452.3200000000002,0,188,1
22020,-1224.9600000000007,0,156,1
42509,-895.4300000000001,0,148,1
79456,-1411.0800000000004,0,91,1
64806,-1893.7800000000009,0,119,1
64806,168.2,31,0,1
31600,133.65,21,0,1
22180,88.5,15,0,1
15078,-1494.3100000000013,0,160,1
16834,-1969.4200000000008,0,168,1
4416,-1491.090000000001,0,189,1
54709,-1426.8700000000006,0,171,1
57772,-1274.9299999999998,0,92,1
70276,-1209.4800000000005,0,118,1
17027,-2457.0000000000014,0,198,1
63170,-1655.230000000001,0,182,1
43089,-2575.100000000001,0,175,1
33922,-1851.760000000001,0,98,1
61484,-1251.7400000000005,0,173,1
4723,124.5,20,0,1
96579,-2475.74,0,127,1
20594,-1701.0500000000018,0,172,1
50584,-1871.0900000000024,0,171,1
85517,-1966.6000000000015,0,177,1
39989,-1423.5700000000004,0,139,1
99609,-1073.07,0,78,1
56402,-977.67,0,58,1
2152,103.05,16,0,1
95949,-1891.3800000000003,0,160,1
6563,-1466.250000000001,0,163,1
24796,-1058.64,0,90,1
12184,-1035.71,0,84,1
69880,-1719.650000000002,0,144,1
40634,-2610.870000000001,0,130,1
16731,-2869.950000000002,0,209,1
76093,-2200.590000000002,0,167,1
4141,-1985.500000000001,0,98,1
87971,-1912.5500000000009,0,203,1
64850,-1702.5300000000009,0,162,1
100728,141.5,22,0,1
96498,-1884.4500000000012,0,180,1
75220,-2900.4900000000007,0,190,1
49245,-1916.82,0,134,1
37953,-1497.9100000000008,0,115,1
49245,169.41000000000005,17,0,1
44592,-1661.6000000000013,0,161,1
86072,-2094.9200000000005,0,134,1
29410,-2549.54,0,103,1
71493,-2090.8200000000006,0,185,1
14202,-1913.62,0,116,1
71493,157.4,23,0,1
87516,-1857.54,0,113,1
19325,-1678.1,0,122,1
95556,-1836.9,0,134,1
75566,-2006.6700000000003,0,113,1
32542,119.0,22,0,1
45407,120.0,20,0,1
81385,-3392.040000000001,0,117,1
93692,-3590.3099999999995,0,120,1
74841,-2522.310000000002,0,187,1
93692,84.0,12,0,1
95785,-2601.6,0,106,1
72888,-1940.6200000000008,0,106,1
45106,-1371.6900000000005,0,109,1
27872,-1422.5700000000002,0,119,1
66729,-1861.2400000000005,0,147,1
17763,-2347.9500000000016,0,165,1
43904,-1822.6800000000007,0,120,1
30605,-2437.5500000000025,0,193,1
65897,-3209.43,0,95,1
37235,-2639.790000000001,0,125,1
33917,-2133.6200000000003,0,164,1
74841,168.94,31,0,1
34861,-1954.57,0,158,1
98762,-2186.3,0,131,1
98762,187.65,32,0,1
14582,-1650.3000000000004,0,112,1
98363,-2542.4700000000003,0,196,1
47138,-1808.4600000000005,0,133,1
27983,-1781.6100000000015,0,223,1
2987,-1726.2700000000004,0,142,1
25908,-1788.2500000000014,0,170,1
65786,-1902.41,0,143,1
3970,-2540.220000000001,0,143,1
31354,-2191.0799999999995,0,131,1
68978,-1974.6100000000008,0,108,1
88875,-1762.770000000001,0,114,1
84609,-2217.97,0,109,1
41230,-2462.370000000001,0,198,1
90714,-2126.3100000000004,0,110,1
97460,-2374.28,0,153,1
90714,186.48,25,0,1
52704,-1903.8600000000013,0,193,1
62917,-1862.4600000000005,0,105,1
59998,-1643.9400000000005,0,115,1
42497,-2557.370000000001,0,149,1
99215,-1327.47,0,92,1
88594,-1722.5700000000004,0,97,1
61997,-1437.2500000000002,0,100,1
40532,-1936.950000000002,0,208,1
46351,-2255.4700000000003,0,134,1
60672,-1832.1700000000008,0,116,1
92924,141.75,27,0,1
90978,87.05,15,0,1
22835,-2312.46,0,141,1
88879,-1583.7800000000009,0,125,1
83068,-1910.170000000001,0,193,1
83068,156.4,30,0,1
25015,-3438.2799999999997,0,168,1
77003,-2459.7400000000007,0,115,1
20827,129.2,21,0,1
1258,-1844.6300000000008,0,113,1
31544,-1654.3000000000004,0,112,1
100782,-1695.4900000000005,0,118,1
8625,-1582.7500000000002,0,100,1
69277,-1735.8500000000008,0,106,1
36188,167.5,27,0,1
58813,-3121.95,0,157,1
90838,-2503.09,0,128,1
36380,-1803.9400000000005,0,136,1
5522,-1826.1400000000008,0,195,1
15347,-2010.660000000001,0,147,1
45432,-3195.1800000000017,0,263,1
75924,-2883.7400000000007,0,134,1
48915,-2920.860000000001,0,151,1
70827,-2187.170000000001,0,113,1
1059,-2038.9100000000003,0,114,1
57468,-2918.180000000001,0,108,1
60960,-2387.4000000000005,0,106,1
58321,160.64999999999998,26,0,1
16638,-1353.5900000000004,0,104,1
60188,-1596.480000000002,0,169,1
42040,-3720.6,0,99,1
94357,-2255.9299999999994,0,187,1
98578,-1731.59,0,90,1
71805,-2368.8200000000006,0,149,1
91407,185.0,29,0,1
91665,-1718.3100000000002,0,136,1
19990,-2529.970000000001,0,108,1
19990,100.0,15,0,1
79196,-2975.34,0,161,1
23733,-2463.8400000000024,0,176,1
91407,-2489.16,0,107,1
54148,-1796.2400000000018,0,157,1
43432,-1602.3800000000003,0,136,1
73848,-1874.2799999999995,0,109,1
25714,-1723.1600000000012,0,166,1
98099,-2171.2700000000013,0,144,1
78720,-1472.7200000000007,0,99,1
61215,-1873.3500000000008,0,187,1
23311,-1864.3400000000004,0,116,1
94542,204.5,33,0,1
6058,-1989.7600000000016,0,178,1
62842,-2219.8200000000006,0,197,1
98889,-2884.97,0,107,1
11213,-1704.8100000000006,0,100,1
38709,-2301.0600000000013,0,172,1
10605,-2648.41,0,65,1
56896,-1597.0000000000002,0,126,1
14769,-2328.18,0,139,1
79993,-2386.340000000003,0,210,1
9172,-903.14,0,111,1
100224,-1614.2100000000012,0,185,1
12665,-3614.430000000003,0,168,1
51472,-1976.46,0,127,1
98611,-1963.48,0,109,1
12913,-2217.2600000000007,0,189,1
24733,-3104.5,0,117,1
98522,-1534.010000000001,0,157,1
28672,-1935.2,0,94,1
91485,143.65,27,0,1
37139,-2269.3,0,183,1
37139,146.3,25,0,1
39706,-2339.850000000002,0,148,1
80772,-2021.2700000000004,0,88,1
28684,-2658.4200000000005,0,99,1
43868,-1786.3200000000002,0,150,1
15438,-1812.28,0,127,1
89599,-1640.13,0,111,1
4324,-1667.0800000000004,0,119,1
44189,-1918.470000000001,0,136,1
57993,-2399.73,0,179,1
57993,195.45,32,0,1
80590,-1920.2700000000004,0,138,1
17097,194.5,28,0,1
21826,-2042.500000000001,0,142,1
29202,-2178.1000000000004,0,150,1
4903,-1552.930000000001,0,95,1
27860,-2056.4,0,106,1
36815,-1953.94,0,116,1
86269,-2457.500000000002,0,178,1
38302,-2783.5100000000007,0,163,1
14360,-2245.18,0,97,1
20510,-1962.8800000000003,0,114,1
77506,-2036.520000000001,0,171,1
33620,-5036.049999999999,0,151,1
93333,-2922.99,0,134,1
93333,149.1,26,0,1
95497,-1976.8700000000003,0,129,1
33683,-1572.1899999999998,0,79,1
95452,-1315.18,0,119,1
1703,-2154.7600000000025,0,211,1
84683,122.5,20,0,1
35982,-1917.3500000000013,0,117,1
100198,-2214.320000000001,0,153,1
53388,-1598.4399999999998,0,129,1
34709,46.8,9,0,1
19596,-1871.510000000001,0,98,1
82388,52.2,10,0,1
53998,-1331.2800000000009,0,151,1
55890,-1424.9700000000005,0,105,1
32109,-2109.6,0,111,1
55890,98.35,18,0,1
56704,-2552.0699999999997,0,115,1
56704,162.95,28,0,1
56405,-2654.709999999999,0,166,1
74876,-2081.650000000002,0,204,1
59533,-1711.1400000000006,0,87,1
6677,-1859.6300000000008,0,151,1
49589,-1701.5800000000006,0,120,1
72198,-2804.340000000002,0,203,1
91241,262.53,36,0,1
79941,-2212.13,0,129,1
1487,-1969.86,0,87,1
41463,-1835.7000000000005,0,135,1
98842,-1511.83,0,87,1
42023,-1997.4700000000007,0,168,1
17328,-1767.7600000000025,0,199,1
91360,-1496.6700000000003,0,139,1
85247,-3369.5300000000007,0,133,1
72043,-2272.3,0,127,1
6922,-2030.58,0,115,1
31370,-1671.4,0,82,1
31940,-2094.09,0,119,1
5215,-1985.25,0,165,1
78589,-2580.4900000000016,0,148,1
73395,-2191.5400000000022,0,198,1
84876,-2927.78,0,119,1
55375,-1758.400000000002,0,159,1
16192,-1872.3200000000008,0,87,1
47223,-2488.5400000000004,0,89,1
64188,-3049.4100000000008,0,102,1
66742,-2886.7200000000003,0,177,1
80975,-1692.4900000000007,0,176,1
92693,-1636.3100000000006,0,123,1
6650,-2419.5600000000004,0,105,1
90147,93.9,17,0,1
35625,-2170.6500000000005,0,179,1
84484,-1918.2800000000009,0,127,1
29922,-2491.11,0,173,1
20790,-1632.2400000000002,0,97,1
100866,-2252.1500000000005,0,124,1
69533,-2404.0999999999995,0,231,1
94959,-2104.1400000000003,0,93,1
35875,-1621.6900000000005,0,80,1
25716,-2523.3600000000006,0,181,1
3317,-1392.6299999999997,0,142,1
84708,-2253.8600000000006,0,168,1
72473,-2163.19,0,88,1
4497,-2023.1800000000003,0,104,1
52977,-2022.9500000000005,0,139,1
17539,-1878.5000000000005,0,118,1
16357,-1429.8300000000006,0,153,1
16649,-1377.8800000000003,0,118,1
37152,-1872.4,0,74,1
